Name,Latitude,Longitude,Address,id
District 12,10.867233499489284,106.65393039999998,"167a Đ. Lê Thị Riêng, Thới An, Quận 12, Thành phố Hồ Chí Minh, Vietnam",1132
District 6,10.74692799948115,106.6344946,"241B/44/9 Đ. Nguyễn Văn Luông, Phường 11, Quận 6, Thành phố Hồ Chí Minh, Vietnam",1133
Đoàn Kết,22.398324500402,103.456354,"011, Tổ 11, Phường Đoàn Kết, Thành Phố Lai Châu, Tỉnh Lai Châu, Đoàn Kết, Thị xã Lai Châu, Lai Châu, Vietnam",1134
Đông Ba,16.473706000078202,107.58596579999998,"2 kiet 6 Ngô Đức Kế, Phú Hậu, Thành phố Huế, Thừa Thiên Huế, Vietnam",1135
Dong Bam,21.60871590041017,105.8413369,"JR5R+3P5, Unnamed, Road, Thành phố Thái Nguyên, Thái Nguyên, Vietnam",1136
Đồng Bành,21.576447300410123,106.5038252,"HGG3+MGP, QL1A, TT. Chi Lăng, Chi Lăng, Lạng Sơn, Vietnam",1137
Đống Đa,21.012919600404583,105.82719609999998,"21/10 P. Tây Sơn, Tổ 18, Đống Đa, Hà Nội, Vietnam",1138
Đông Giang,11.234975999516063,107.97999310000002,"6XMH+XX Hàm Thuận Bắc District, Bình Thuận, Vietnam",1139
Dong Hoa,10.88596909949058,106.7890336,"VQPQ+F8J, Đông Hoà, Dĩ An, Binh Duong, Vietnam",1140
Đông Hưng Thuận,10.846273799487845,106.6316585,"RJWJ+GM7, Dong Hung Thuan, District 12, Ho Chi Minh City, Vietnam",1141
Dong Huong,20.09676450037668,106.09786219999998,"33WX+P57, QL10, Đông Hương, Kim Sơn, Ninh Bình, Vietnam",1142
Đồng Kho,11.131874899508272,107.72629,"4PJG+PG Tánh Linh District, Bình Thuận, Vietnam",1143
Đông Kinh,21.84523760040957,106.763007,"88 Lý Thái Tổ, Đông Kinh, Thành phố Lạng Sơn, Lạng Sơn, Vietnam",1144
Đồng Kỵ,21.13701620040657,105.9454965,"4WQW+29Q, Dong Ky, Từ Sơn, Bac Ninh Province, Vietnam",1145
Đồng Nguyên,21.12940060040647,105.9767175,"27, Đường Minh Khai, Phường Trang Hạ, Thị Xã Từ Sơn, Đồng Nguyên, Từ Sơn, Bắc Ninh, Vietnam",1146
Đông Phong,22.38450700040229,103.4868448,"9FMP+PH7, Tam Đường, Thị xã Lai Châu, Lai Châu, Vietnam",1147
Dong Son,10.408962099460028,106.5710071,"CH5C+97Q, Đồng Sơn, Gò Công Tây District, Tien Giang, Vietnam",1148
Đồng Tâm,21.72143800041008,104.9114743,"29 Đ. Đinh Tiên Hoàng, P.Đồng Tâm, Thành phố Yên Bái, Yên Bái, Vietnam",1149
Đông Xá,21.056317700405334,107.409575,"3C45+3RW, Đông Xá, Vân Đồn, Quảng Ninh, Vietnam",1150
Đức Giang,21.06367670040545,105.89591319999998,"411 Đ. Ngô Gia Tự, Đức Giang, Long Biên, Hà Nội, Vietnam",1151
Đức Hòa Đông,10.839437999487377,106.50237679999998,"RGQ2+QX Đức Hòa, Long An, Vietnam",1152
Đức Huệ,10.897587199491388,106.3084699,"V8X5+392, Đ. tỉnh 839, TT. Đông Thành, Đức Hòa, Long An, Vietnam",1153
Đức Liễu,11.737549599557086,107.1491387,"P4QX+687, Đức Liễu, Bù Đăng District, Binh Phuoc, Vietnam",1154
Đức Phú,11.27481779951914,107.6607122,"7MF6+W7 Tánh Linh District, Bình Thuận, Vietnam",1155
Duong Dong,10.217304799449211,103.9589134,"6X85+XH3, Đường Nguyễn Đình Chiểu, TT. Dương Đông, Phú Quốc, Kiên Giang, Vietnam",1156
Duyên Hải,22.502377500399607,103.9590578,"GX25+RJR, Duyên Hải, Lào Cai, Lao Cai, Vietnam",1157
Gia Hội,16.47979500007888,107.5872574,"54 Nguyễn Du tổ 13, Phú Cát, Thành phố Huế, Thừa Thiên Huế, Vietnam",1158
Giang Biên,21.064647800405464,105.9170329,"Lô No04B23, Khu tái định cư Giang Biên, Long Biên, Hà Nội, Vietnam",1159
Gia Thuỵ,21.050047800405228,105.88750489999998,"Nguyễn Văn Cừ/Ngõ 54 tổ 11, Ngọc Lâm, Long Biên, Hà Nội, Vietnam",1160
Giếng Đáy,20.97844700040395,107.01731069999998,"X2H8+8Q7, Giếng Đáy, Thành phố Hạ Long, Quảng Ninh, Vietnam",1161
Hac Dich,10.64584239947456,107.1222879,"J4WC+GX3, Đ. Trần Phú, Hắc Dịch, Tân Thành, Bà Rịa - Vũng Tàu, Vietnam",1162
Hà Đông,20.95244280040346,105.7609551,"180 Ngõ 1 tổ 1 Phú Lương, Quang Lãm, Hà Đông, Hà Nội, Vietnam",1163
Hai Bà Trưng,21.00597010040446,105.8574845,"317 Ng. 281 Đ. Trần Khát Chân, Thanh Nhàn, Hai Bà Trưng, Hà Nội, Vietnam",1164
Hải Đông,21.54172300041004,107.8819227,"GVRJ+PVC, Hải Đông, Móng Cái, Quảng Ninh, Vietnam",1165
Hải Hoà,21.525510100409992,108.0009122,"Đường đi mũi sủi khu 2, Hải Hoà, Móng Cái, Quảng Ninh, Vietnam",1166
Hải Tiến,21.537511600410028,107.8553903,"GVP4+W4M, Hải Tiến, Móng Cái, Quảng Ninh, Vietnam",1167
Hải Xuân,21.502112700409903,107.9777597,"GX2H+R4 Móng Cái, Quảng Ninh, Vietnam",1168
Hải Yên,21.53202890041001,107.9301301,"GWJJ+P3F, Đoan Tĩnh, Hải Yên, Tp. Móng Cái, Quảng Ninh, Vietnam",1169
Hà Khánh,21.007138500404483,107.1192527,"2449+VP Thành phố Hạ Long, Quảng Ninh, Vietnam",1170
Hà Khẩu,20.98300860040404,106.9968796,"331 An Tiêm, Hà Khẩu, Thành phố Hạ Long, Quảng Ninh, Vietnam",1171
Hà Lầm,20.966586600403733,107.1094224,"598 Hà Lầm, Thành phố Hạ Long, Quảng Ninh, Vietnam",1172
Hạ Long,21.08253800040575,107.43926170000002,"3CMQ+2GX, ĐT334, Hạ Long, Vân Đồn, Quảng Ninh, Vietnam",1173
Hạ Lý,20.862093900401582,106.6739978,"Số 1, Đường Phạm Phú Thứ, Phường Hạ Lý, Quận Hồng Bàng, Hạ Lý, Hồng Bàng, Hải Phòng, Vietnam",1174
Hàm Đức,11.032728899500986,108.1571286,"25J5+R8V, Cầu, Hàm Đức, Hàm Thuận Bắc, Bình Thuận, Vietnam",1175
Hà Phong,20.965206600403704,107.1631873,"68 Vũ Văn Hiếu, Hà Phong, Thành phố Hạ Long, Quảng Ninh, Vietnam",1176
Hà Trung,20.9596136004036,107.1211517,"41 Nguyễn Bá Ngọc, Hà Trung, Thành phố Hạ Long, Quảng Ninh, Vietnam",1177
Hà Tu,20.95748890040356,107.1508523,"326 Vũ Văn Hiếu, Hà Tu, Thành phố Hạ Long, Quảng Ninh, Vietnam",1178
Hiệp An,11.035085399501154,106.6379404,"2JMQ+P7C, Xã Hiệp An, Thủ Dầu Một, Bình Dương, Vietnam",1179
Hiep Binh Chanh,10.830028299486736,106.7220192,"RPHC+XQ6, Khu phố 2, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",1180
Hiep Binh Phuoc,10.848966299488028,106.7206215,"82 Đường 21, Khu phố 1, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",1181
Hiep Hoa,10.9292278994936,106.83754899999998,"WRHQ+M2 Thành phố Biên Hòa, Đồng Nai, Vietnam",1182
Hiệp Lợi,9.832717199430148,105.7961815,"RQMW+3F Tân Thành, Hau Giang, Vietnam",1183
Hiệp Ninh,11.313052099522116,106.1261165,"106 Hẻm số 20 Huỳnh Tấn Phát, Hiệp Ninh, Tây Ninh, Vietnam",1184
Hiep Phu,10.846761699487876,106.7784041,"10/239 Lê Văn Việt, Hiệp Phú, Quận 9, Thành phố Hồ Chí Minh, Vietnam",1185
Hiep Tan,10.770442699482713,106.62648249999998,"75 Tô Hiệu, Hiệp Tân, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",1186
Hiep Thanh,10.8790267994901,106.63766529999998,"9 Tổ 26 KP3, Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Vietnam",1187
Hiệp Thành,10.99800569949848,106.659286,"XMX5+6QQ, 146, Hiệp Thành, Thủ Dầu Một, Bình Dương, Vietnam",1188
Hóa An,10.93665379949412,106.7983495,"222 Hoàng Minh Chánh, Hoà An, Thành phố Biên Hòa, Đồng Nai, Vietnam",1189
Hoa Binh,10.949471299495029,106.81175349999998,"32 Hẻm số 8, Hoà Bình, Thành phố Biên Hòa, Đồng Nai, Vietnam",1190
Hoà Lạc,21.520004000409973,107.9660373,"31 Lê Quý Đôn, P. Hoà Lạc, Móng Cái, Quảng Ninh, Vietnam",1191
Hòa Lạc,21.52942120041001,107.9674724,"GXH8+QX4 Công viên sáng, nt, P. Trần Phú, Móng Cái, Quảng Ninh, Vietnam",1192
Hoà Long,10.529130899467244,107.20190959999998,"G6H2+4M7, Hoà Long, Bà Rịa, Bà Rịa - Vũng Tàu, Vietnam",1193
Hòa Minh,11.194451399512978,108.5817822,"5HVJ+QP Tuy Phong District, Bình Thuận, Vietnam",1194
Hoàng Đồng,21.871488800409416,106.74665989999998,"VPCW+HM Thành phố Lạng Sơn, Lạng Sơn, Vietnam",1195
Hoàng Mai,20.974597700403883,105.8637067,"XVF7+RF Hoàng Mai, Hanoi, Vietnam",1196
Hoàng Văn Thụ,21.85451080040952,106.767052,"92 Lê Lợi, Vĩnh Trại, Thành phố Lạng Sơn, Lạng Sơn, Vietnam",1197
Hoành Bồ,21.026986200404835,106.9919528,"12 Lê Lợi, TT. Trới, H.Hoành Bồ, Quảng Ninh, Vietnam",1198
Hòa Phú,11.065060999503338,106.6838939,"3M8M+4QG, An Dương Vương, Phú Chánh, Tân Uyên, Bình Dương, Vietnam",1199
Hòa Thạnh,10.779329899483312,106.6376194,"70/12-70/14 Huỳnh Thiện Lộc, Hoà Thanh, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",1200
Hội Nghĩa,11.10828319950652,106.76185479999998,"4Q46+VMR, Hội Nghĩa, Tân Uyên District, Binh Duong, Vietnam",1201
Hoi Ninh,20.12827840037801,106.1261508,"44HG+7GR, Hội Ninh, Kim Sơn District, Ninh Bình, Vietnam",1202
Hố Nai,10.976250799496926,106.8790472,"29/14, Hố Nai, Thành phố Biên Hòa, Đồng Nai, Vietnam",1203
Hong Gai,20.950679300403426,107.0747169,"291 Lê Thánh Tông, Hồng Gai, Thành phố Hạ Long, Quảng Ninh, Vietnam",1204
Hong Ha,21.69941190041013,104.8771191,"24 Yên Lạc, P.Hồng Hà, Thành phố Yên Bái, Yên Bái, Vietnam",1205
Hong Ha,20.940326600403225,107.1198612,"W4R9+4W7, Nguyễn Văn Cừ, Hồng Hà, Thành phố Hạ Long, Quảng Ninh, Vietnam",1206
Hồng Hải,20.947850400403365,107.10482229999998,"16 Võ Nguyên Giáp, Hồng Hải, Thành phố Hạ Long, Quảng Ninh, Vietnam",1207
Hợp Giang,22.66751460039519,106.25805739999998,"M795+25W, P. Hợp giang, Cao Bằng, Vietnam",1208
Hộ Phòng,9.2267467994075,105.4158764,"74 QL1A, Hộ Phòng, Giá Rai, Bạc Liêu, Vietnam",1209
Hung Binh,11.803588699562832,107.4444604,"RC3V+CQ Đăk R'Lấp District, Dak Nong, Vietnam",1210
Hưng Chiến,11.64084189954882,106.6006955,"JJR2+87 Bình Long, Binh Phuoc, Vietnam",1211
Hưng Định,10.943350399494598,106.698855,"Dong An Industrial ParkStreet 1, Thuan An District, Hưng Định, Thuận An, Bình Dương, Vietnam",1212
Hưng Lộc,10.93835299949424,107.1020104,"50 QL1A, Hưng Lộc, Thống Nhất, Đồng Nai, Vietnam",1213
Hùng Thắng,20.95989300040361,107.0032197,"X263+6P4, 17, Hùng Thắng, Thành phố Hạ Long, Quảng Ninh, Vietnam",1214
Hưng Thạnh,10.858245599488663,105.6399453,"VJ5Q+7X Tân Hưng District, Long An, Vietnam",1215
Hung Tien,20.104995800377026,106.11621449999998,"4438+XF7, QL10, Hùng Tiến, Kim Sơn, Ninh Bình, Vietnam",1216
Hương An,16.466295300077377,107.5200997,"213 Lý Thần Tông, Hương An, Hương Trà, Thừa Thiên Huế, Vietnam",1217
Hương Hồ,16.44165180007462,107.5227199,"2 Long Hồ, Hương Hồ, Hương Trà, Thừa Thiên Huế, Vietnam",1218
Hương Long,16.464725700077206,107.545428,"kiet 240 Lý Nam Đế Thôn An Ninh Thượng, Hương Long, Thành phố Huế, Thừa Thiên Huế, Vietnam",1219
Hương Sơ,16.49632190008072,107.5621614,"FHW7+G24, Hương Sơ, Thành phố Huế, Thừa Thiên Huế, Vietnam",1220
Hương Vinh,16.49765990008087,107.57330299999998,"FHXF+58W, Hương Vang, Hương Trà, Thừa Thiên Huế, Vietnam",1221
Ka Long Ward,21.531218000410007,107.96174259999998,"76B Hùng Vương, Khu 5, Móng Cái, Quảng Ninh, Vietnam",1222
KCN Mỹ Phước 3,11.097249399505705,106.6456909,"3JWW+P9X, Thới Hòa, Bến Cát, Binh Duong, Vietnam",1223
Khánh Bình,11.027509899500606,106.7469227,"2PHW+38F, Khánh Bình, Tân Uyên District, Binh Duong, Vietnam",1224
Khau Vai,23.08616560038064,105.48674959999998,"3FQQ+727, Khâu Vai, Mèo Vạc District, Ha Giang, Vietnam",1225
Kien Thanh,11.965532499577256,107.5010707,"XG82+6C Đăk R'Lấp District, Dak Nong, Vietnam",1226
Kim Chinh,20.10334860037696,106.0870562,"433P+6M2, ĐT481B, Kim Chính, Kim Sơn, Ninh Bình, Vietnam",1227
Kim Dinh,20.108740800377188,106.1264563,"445G+G86, ĐT481D, Kim Đính, Kim Sơn, Ninh Bình, Vietnam",1228
Kim Dinh,10.506064199465834,107.1342779,"G44M+6FW, Kim Dinh, Bà Rịa, Ba Ria - Vung Tau, Vietnam",1229
Kim Dong,19.96320890037072,106.0744976,"X37F+8VH, Xóm 3, Kim Sơn, Ninh Bình, Vietnam",1230
Kim Hải,19.98738550037183,106.04322449999998,"X2QV+28X, Kim Hải, Kim Sơn, Ninh Bình, Vietnam",1231
Kim Long,16.464227100077146,107.559751,"8 kiet 53 Phạm Thị Liên, Kim Long, Thành phố Huế, Thừa Thiên Huế, Vietnam",1232
Kim My,20.00965740037284,106.0636758,"2367+8P3, Kim Mỹ, Kim Sơn District, Ninh Bình, Vietnam",1233
Kim Tan,20.015891100373125,106.0934818,"238V+MGW, Kim Tân, Kim Sơn, Ninh Bình, Vietnam",1234
Kim Tân,22.479183400400164,103.9722888,"14 Ngõ Mường Than, Kim Tân, Lào Cai, 330000, Vietnam",1235
Kim Trung,19.965117900370803,106.0670819,"X379+J2, Kim Trung, Kim Sơn District, Ninh Bình, Vietnam",1236
Ky Son,20.8859075004021,105.3471091,"Sn11 ngõ 64 tổ 1 . P, TT. Kỳ Sơn, Kỳ Sơn, Hòa Bình, Vietnam",1237
La Dạ,11.22047709951496,107.897014,"6VCW+5R Hàm Thuận Bắc District, Bình Thuận, Vietnam",1238
Lái Hiếu,9.808324299429064,105.81173389999998,"103 Ngô Quyền, Lái Hiêu, Ngã Bảy, Hậu Giang, Vietnam",1239
Lai Hung,11.195055299513026,106.618299,"5JW9+3H2, Ấp Bến Tượng, Bàu Bàng, Bình Dương, Vietnam",1240
Lai Thanh,20.07595940037578,106.0496152,"32GX+CXV, QL10, Xóm 4, Kim Sơn, Ninh Bình, Vietnam",1241
Lái Thiêu,10.91122909949234,106.7029705,"101, Đường Nguyễn Văn Tiết, Khu Phố Đông Tư, Phường Lái Thiêu, Thị Xã Thuận An, Lái Thiêu, Thuận An, Bình Dương, Vietnam",1242
Lao Cai Ward,22.508211500399465,103.9680775,"001 Lê Lợi, Lào Cai, Vietnam",1243
Lay Nưa,21.99881330040834,103.14769510000002,"X4XX+G3 TX. Mường Lay, Điện Biên, Vietnam",1244
Le Hong Phong Ward,15.129836399922636,108.7994512,"4QHX+QP6, Mạc Đĩnh Chi, Lê Hồng Phong, Quảng Ngãi, Vietnam",1245
Linh Chieu,10.854211199488388,106.76268129999998,"35/20 Đường số 11, Linh Chiểu, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",1246
Linh Dong,10.851887599488228,106.7454564,"14 Đường Số 22, Linh Đông, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",1247
Linh Tay,10.86064999948883,106.75579759999998,"VQ64+78G, Khu phố 5, Thủ Đức, Ho Chi Minh City, Vietnam",1248
Linh Trung,10.863086899488998,106.77567729999998,"127 Lê Văn Chí, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",1249
Linh Xuân,10.877546599489996,106.7717727,"55/5H QL1A, Linh Xuân, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",1250
Lộ 25,10.874423499489778,107.0850219,"V3FP+Q2 Thống Nhất District, Dong Nai, Vietnam",1251
Lộc Hiệp,11.888954099570377,106.6940782,"VMQW+H62, Lộc Hiệp, Lộc Ninh, Binh Phuoc, Vietnam",1252
Lộc Hưng,11.100130699505916,106.38639829999998,"492P+3H Trảng Bàng, Tây Ninh, Vietnam",1253
Lộc Thọ,12.243154699603023,109.1956289,"65VW+5C8, Lộc Thọ, Nha Trang, Khánh Hòa 650000, Vietnam",1254
Long An,10.756097399481762,106.96997170000002,"QX49+CX Long Thành District, Dong Nai, Vietnam",1255
Long Biên,21.024209300404788,105.8865738,"Số 10, ngõ 161 Đ. Bát Khối, Long Biên, Hà Nội, Vietnam",1256
Long Biên,21.03934110040505,105.8922453,"2VQV+93X, Gia Thụy, Long Biên, Hanoi, Vietnam",1257
Long Bình,10.86960339948945,106.8396029,"Nguyễn Xiển/21 Hẻm 1208, Khu phố Bến Đò, Quận 9, Thành phố Hồ Chí Minh, Vietnam",1258
Long Bình,10.943163099494578,106.8792045,"Tổ 16-16A Long Bình, Thành phố Biên Hòa, Đồng Nai, Vietnam",1259
Long Bình,11.796414499562207,106.7932143,"QQWV+QJ9, Long Bình, Bù Gia Mập District, Binh Phuoc, Vietnam",1260
Long Bình Tân,10.90266939949174,106.880188,"28A, Phường Long Bình Tân, Long Bình Tân, Thành phố Biên Hòa, Đồng Nai, Vietnam",1261
Long Chữ,11.191019199512716,106.1009764,"54R2+C9 Bến Cầu District, Tây Ninh, Vietnam",1262
Long Hoa,11.288180599520173,106.1289115,"Số 103 Hùng Vương, Khu phố 4, Hoà Thành, Tây Ninh, Vietnam",1263
Long Hòa,11.335113799523844,106.49864999999998,"8FPX+9QH, Long Hòa, Dầu Tiếng District, Binh Duong, Vietnam",1264
Long Hưng,9.69649289942426,105.7942231,"MQWV+MGV, Long Hưng, Mỹ Tú, Soc Trang, Vietnam",1265
Long Hưng,11.76488949955946,106.8852628,"QV7P+W3V, ĐT741, Long Hưng, Bù Gia Mập, Bình Phước, Vietnam",1266
Long Huong,10.50519639946578,107.1610094,"207 Phan Đăng Lưu, Long Hương, Bà Rịa, Bà Rịa - Vũng Tàu 78000, Vietnam",1267
Long Phuoc,11.826592799564857,106.9508908,"RWGX+CW7, Bình Sơn, Phước Long, Binh Phuoc, Vietnam",1268
Long Phước,10.809375899485332,106.8595957,"24 34, Tổ 3, Quận 9, Thành phố Hồ Chí Minh, Vietnam",1269
Long Tam,10.50658529946586,107.19453319999998,"G54V+JQ7, Đ. Võ Văn Kiệt, Long Tâm, Bà Rịa, Bà Rịa - Vũng Tàu 790000, Vietnam",1270
Long Tân,11.685181399552588,106.8390119,"MRMQ+W3Q Trường THCS Long Tân, Long Tân, Bù Gia Mập, Bình Phước, Vietnam",1271
Long Tân,11.277910699519374,106.5276666,"7GHH+C89, Long Tân, Dầu Tiếng District, Binh Duong, Vietnam",1272
Long Thành Bắc,11.287297099520108,106.1393237,"74QQ+2Q6, Đường Số 16, Long Thành Bắc, Hoà Thành, Tây Ninh, Vietnam",1273
Long Thạnh Mỹ,10.841677599487529,106.8244686,"343A Nguyễn Văn Tăng, Khu phố 1, Quận 9, Thành phố Hồ Chí Minh, Vietnam",1274
Long Thành Nam,11.254615999517576,106.1224472,"33 Đường số 2 Nguyễn Văn Cừ, Long Thành Nam, Hoà Thành, Tây Ninh, Vietnam",1275
Long Thành Trung,11.271556799518883,106.12393849999998,"Hẻm 47 Phạm Hùng, Long Thành Trung, Hoà Thành, Tây Ninh, Vietnam",1276
Long Thuan,10.660336199475491,106.268151,"M769+47 Thủ Thừa District, Long An, Vietnam",1277
Long Thuỷ,11.854012499567276,106.9950237,"VX3V+JW5, Thác Mơ, Phước Long, Binh Phuoc, Vietnam",1278
Long Toan,10.493435199465065,107.19531089999998,"87 Nguyễn Văn Cừ, Long Toàn, Bà Rịa, Bà Rịa - Vũng Tàu, Vietnam",1279
Long Trường,10.804707299485017,106.81729690000002,"Đ. Nguyễn Duy Trinh/1A Hẻm 1322, Khu phố Phước Lai, Quận 9, Thành phố Hồ Chí Minh, Vietnam",1280
Luu Phuong,20.08780490037629,106.0774876,"33QG+5MH, Kim Sơn, Kim Sơn District, Ninh Bình, Vietnam",1281
Lý Thái Tổ,21.03092130040489,105.8557437,"12 P. Hàng Vôi, Lý Thái Tổ, Hoàn Kiếm, Hà Nội, Vietnam",1282
Mai Pha,21.827102100409675,106.7701471,"443 Hùng Vương, Mai Pha, Thành phố Lạng Sơn, Lạng Sơn, Vietnam",1283
Minh An,15.877653300010367,108.3276661,"132/7 Trần Phú, Phường Minh An, Hội An, Quảng Nam, Vietnam",1284
Minh Hòa,11.430260499531425,106.5049307,"CGJ3+2RH, Minh Thạnh, Dầu Tiếng District, Binh Duong, Vietnam",1285
Minh Hòa,11.458400599533697,106.4525659,"FF53+92 Dầu Tiếng District, Binh Duong, Vietnam",1286
Minh Hưng,11.490555399536316,106.6197341,"FJR9+FC4, Minh Hưng, Chơn Thành District, Binh Phuoc, Vietnam",1287
Minh Khai,22.82019000039044,104.988066,"45b Bế Văn Đàn, Tổ dân phố số 12, Hà Giang, Vietnam",1288
Minh Khai Ward,20.54274310039313,105.91610489999998,"36 Tổ 7 Minh Khai, Phường Minh Khai, Thành Phố Phủ Lý, Tỉnh Hà Nam, Lương Khánh Thiện, Phủ Lý, Hà Nam, Vietnam",1289
Minh Tân,11.396515499528716,106.4672412,"9FW8+JV Dầu Tiếng District, Binh Duong, Vietnam",1290
Minh Thành,21.006360100404468,106.8617658,"158 ĐCT Hạ Long - Nội Bài, Minh Thành, Yên Hưng, Quảng Ninh, Vietnam",1291
Mường Toong,22.15747080040636,102.5724901,"5H5C+3Q4, Mường Toong, Mường Nhé District, Dien Bien, Vietnam",1292
Mỹ Phước,11.153213499509867,106.59032059999998,"491 Đ. Hùng Vương, Mỹ Phước, Bến Cát, Bình Dương, Vietnam",1293
Mỹ Thạnh,11.090215999505183,107.89057529999998,"3VRR+36 Hàm Thuận Nam District, Bình Thuận, Vietnam",1294
Mỹ Thạnh Bắc,10.939883399494349,106.2527922,"W7Q3+X4 Đức Huệ District, Long An, Vietnam",1295
My Xuan,10.640802899474238,107.05094,"J3R2+99G, Ng. Tri Phương, Khu công nghiệp Mỹ Xuân B1, Tân Thành, Bà Rịa - Vũng Tàu, Vietnam",1296
Nà Khoa,21.9016269004092,102.7086828,"WP25+QHR, Nà Khoa, Mường Nhé District, Dien Bien, Vietnam",1297
Na Lay,22.03164680040799,103.1538319,"25J3+MG TX. Mường Lay, Điện Biên, Vietnam",1298
Nam Cao,22.98036250038476,105.413724,"XCJ7+4F Bảo Lâm District, Cao Bằng, Cao Bang, Vietnam",1299
Nam Đồng,20.94120030040324,106.3654232,"W9R8+M3F, Phố Cúc Phương, Nam Đồng, Thành phố Hải Dương, Hải Dương, Vietnam",1300
Nam Hà,18.335890400263214,105.9003199,"28 Võ Liêm Sơn, Nam Hà, Hà Tĩnh, Vietnam",1301
Nậm Ma,22.16475670040625,103.3909302,"597R+W9 Sìn Hồ District, Lai Chau, Vietnam",1302
Nam Từ Liêm,21.012845800404587,105.7608745,"12 P. Nguyễn Văn Giáp, Mễ Trì, Từ Liêm, Hà Nội, Vietnam",1303
Nghĩa Đức,12.014902299581744,107.7080518,"2P75+P8X, Phường Nghĩa Đức, Gia Nghĩa, Đắk Nông, Vietnam",1304
Nghĩa Phú,12.008417799581151,107.66551219999998,"2M58+96 Gia Nghĩa, Đắk Nông, Vietnam",1305
Nghĩa Tân,11.97968459957854,107.6688546,"172 Lê Duẩn, Phường Nghĩa Tân, Gia Nghĩa, Đắk Nông, Vietnam",1306
Nghia Thang,11.936489499574634,107.5303858,"WGPJ+H5 Đăk R'Lấp District, Dak Nong, Vietnam",1307
Nghĩa Thành,12.00984799958128,107.6854146,"2M5P+X4X, Chu Văn An, Phường Nghĩa Thành, Gia Nghĩa, Đắk Nông, Vietnam",1308
Nghĩa Trung,11.993931899579833,107.6936242,"XMVV+JFW, Phường Nghĩa Trung, Gia Nghĩa, Dak Nong, Vietnam",1309
Ngọc Đường,22.8453186003896,105.0231608,"R2WF+47 Hà Giang, Vietnam",1310
Ngọc Hà,22.836688900389888,105.01223799999998,"20 Quyết Thắng, Ngọc Hà, Hà Giang, Vietnam",1311
Ngoc Hiep,12.258774599604513,109.1829089,"130 Hương lộ Ngọc Hiệp, Ngọc Hiệp, Nha Trang, Khánh Hòa 650000, Vietnam",1312
Ngọc Lâm,21.04434150040513,105.8705116,"Đ. Nguyễn Văn Cừ/19 Ngách 145, Tổ 11, Long Biên, Hà Nội, Vietnam",1313
Ngọc Thành,9.9229449994343,105.3720295,"W9FC+3PF, Ngọc Thành, Giồng Riềng, Kiên Giang, Vietnam",1314
Ngọc Thuỵ,21.05809990040536,105.8671117,"2b/Ngọc Thuỵ/37 272, Tổ 15, Long Biên, Hà Nội, Vietnam",1315
Ngũ Phụng,10.511233699466148,108.9554385,"GX64+F5 Phú Quý, Bình Thuận, Vietnam",1316
Ngũ Phụng,10.538576999467823,108.9325835,"GWQM+P6M, Xã Ngũ Phụng, Phú Quý, Bình Thuận, Vietnam",1317
Nguyen An Ninh Ward,10.366773999457571,107.1064011,"454 Ba Tháng Hai, Nguyễn An Ninh, Thành phố Vũng Tầu, Bà Rịa - Vũng Tàu 790000, Vietnam",1318
Nguyễn Cư Trinh,10.764542899482322,106.68718889999998,"230 Đ. Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh, Vietnam",1319
Nguyễn Du,18.35574670026488,105.8914371,"9V4R+7J6, Nguyễn Du, Hà Tĩnh, Vietnam",1320
Nguyen Nghiem Ward,15.121275499921625,108.80639329999998,"209 Nguyễn Bá Loan, Nguyễn Ngiêm, Quảng Ngãi, Vietnam",1321
Nguyen Phuc,21.70422660041012,104.871068,"80 Nguyễn Khắc Nhu, P. Nguyễn Phúc, Thành phố Yên Bái, Yên Bái, Vietnam",1322
Nguyen Thai Binh Ward,10.768828299482609,106.6987969,"118 Đ. Calmette, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, Vietnam",1323
Nguyễn Trãi,22.82486250039027,104.98286249999998,"Đường Hữu Nghị, Phường Nguyễn Trãi, Thành Phố Hà Giang, Tỉnh Hà Giang, P. Nguyễn Trãi, Hà Giang, Vietnam",1324
Nhan Co,11.97631259957823,107.5943917,"XHGV+GQ Đăk R'Lấp District, Dak Nong, Vietnam",1325
Nhan Dao,11.903885099571712,107.6198983,"WJ39+HX Đăk R'Lấp District, Dak Nong, Vietnam",1326
Nhân Huệ,21.069043000405543,106.3132381,"3897+J7 Chí Linh District, Hai Duong, Vietnam",1327
Nhu Hoa,20.10249920037692,106.11076049999998,"4436+29R, Nhu Hoa, Kim Sơn District, Ninh Bình, Vietnam",1328
Niem Son,23.039628200382488,105.41844770000002,"2CQ9+V9 Mèo Vạc District, Ha Giang, Vietnam",1329
